ID,LastName,FirstName,URL,Weight,TeamID,MemberID,Birthday,PlayerNum,YearsPro,Drafted,Height,Salary,StandingLayup,DrivingLayup,PostFadeaway,PostHook,PostControl,DrawFoul,MovingShotClose,StandingShotClose,MovingShotMidRange,StandingShotMidRange,MovingShotThree,StandingShotThree,FreeThrow,BallControl,PassingVision,PassingIQ,PassingAccuracy,BoxOut,OffensiveRebound,DeffensiveRebound,LateralQuickness,PassPerception,Block,ShotContest,Steal,DefensiveConsistency,OnBallDefenseIQ,PickAndRollDefenseIQ,HelpDefensiveIQ,LowPostDefenseIQ,StandingDunk,DrivingDunk,ContactDunk,Speed,Acceleration,Vertical,Strength,Stamina,Hustle,ShotIQ,Hands,ReactionTime,OffensiveConsistency,,,,,,,,,,,,,,,,,OverallDurability,,Shot,StandingLayup,DrivingLayup,StandingDunk,DrivingDunk,FlashyDunk,AlleyDop,Putback,Crash,SpinLayup,HopStepLayup,EuroStepLayup,Floater,StepThroughShot,ShotUnderBasket,ShotClose,ShotCloseLeft,ShotCloseMiddle,ShotCloseRight,ShotMidRange,ShotMidRangeLeft,ShotMidRangeLeftCenter,ShotMidRangeCenter,ShotMidRangeRightCenter,ShotMidRangeRight,ShotThree,ShotThreeLeft,ShotThreeLeftCenter,ShotThreeCenter,ShotThreeRightCenter,ShotThreeRight,ContestedJumper,StepBackJumper,SpinJumper,PullUpInTransaction,UseGlass,Drive,DriveRight,TripleThreatPumpFake,TripleThreatJabStep,TripleThreatIdle,TripleThreatShot,SetupWithSizeup,SetupWithHesitation,NoSetupDribble,DrivingCrossover,DrivingSpin,DrivingStepBack,DrivingHalfSpin,,DrivingBehindTheBack,DrivingDribbleHesitation,DrivingInAndOut,NoDrivingDribbleMove,AttachStrongOnDrive,DishToOpenMan,Touches,,RollvsPop,,,,,,,,,,,,,,,,,FlashyPass,AlleyDopPass,PassInterception,TakeCharge,OnBallSteal,ContestShot,BlockShot,Foul,HardFoul
8999,Hamilton,Justin,http://mtdb.com/nba2k16/player/justin-hamilton-dynamic/,275,-1,2488,4/1/1990,41,3,R:1 P:15,"3' 0""",507000,80,30,68,70,60,67,74,79,65,68,65,65,82,48,35,59,34,68,68,57,43,54,73,50,65,50,49,48,50,60,80,45,80,78,43,63,67,74,72,50,60,50,40,70,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,25,62,85,69,85,69,69,65,64,9,5,10,10,5,25,46,35,5,3,3,35,3,7,4,3,5,35,4,6,5,4,2,0,8,89,50,5,10,53,55,73,54,54,4,2,39,21,60,1,37,1,1,35,12,87,90,35,50,6,1,26,61,40,69,15,25,15,16,21,16,16,16,76,69,89,53,0,0,15,5,1,35,70,55,22
9000,Budinger,Chase,http://mtdb.com/nba2k16/player/chase-budinger-dynamic/,218,-1,1626,5/22/1988,10,7,R:1 P:14,"3' 0""",5000000,80,65,60,30,45,55,60,61,50,50,75,75,76,73,40,40,37,50,45,58,60,62,47,58,63,45,64,67,56,40,40,71,40,70,60,85,65,85,81,78,88,58,60,72,84,83,84,83,84,85,83,82,81,59,80,73,74,81,82,73,25,49,10,20,10,15,75,75,5,10,40,45,40,35,69,31,30,3,3,6,55,3,9,6,3,5,65,4,13,4,4,6,35,45,15,35,15,55,50,5,15,55,25,10,20,70,25,10,40,5,0,0,25,0,80,40,35,57,1,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,5,70,71,68,70,49,42,25
9001,Hummel,Robbie,http://mtdb.com/nba2k16/player/robbie-hummel-dynamic/,200,-1,2501,3/8/1989,24,3,R:1 P:28,"4' 7""",880000,78,61,68,67,67,44,70,74,71,76,72,79,83,52,30,30,30,57,51,57,51,48,31,56,53,50,56,56,56,48,55,48,35,54,51,49,66,83,66,74,57,60,50,70,80,81,82,80,80,83,80,81,80,65,65,82,83,84,80,77,25,53,15,25,5,5,30,40,15,20,25,35,30,45,50,8,15,4,10,6,55,13,8,2,8,5,45,8,6,4,8,10,38,20,5,40,15,35,51,5,5,55,35,0,99,0,0,0,40,0,0,0,0,0,99,40,31,42,3,0,25,40,20,10,3,15,0,15,20,15,15,15,25,15,15,15,15,5,50,62,40,60,42,52,35
9002,Brown,Lorenzo,http://mtdb.com/nba2k16/player/lorenzo-brown-dynamic/,186,-1,2738,8/26/1990,41,3,R:1 P:22,"5' 2""",507000,72,73,42,37,36,41,69,70,74,78,55,63,63,78,74,82,84,30,38,55,42,45,25,48,75,25,52,64,61,25,25,40,25,76,77,71,45,91,81,75,70,48,25,71,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,30,35,25,40,25,40,40,8,13,29,74,76,72,77,70,28,39,8,4,3,50,6,11,7,4,7,30,4,6,7,2,3,20,35,45,50,35,65,53,5,5,75,25,65,5,40,20,30,35,35,10,5,40,50,50,35,72,45,55,86,25,15,10,0,1,50,50,50,50,15,15,15,15,0,5,10,82,72,59,15,62,67,67,39,54
9003,Lillard,Damian,http://mtdb.com/nba2k16/player/damian-lillard-dynamic/,195,-1,2449,7/15/1990,0,4,R:2 P:6,"14' 10""",3341000,96,89,38,30,42,79,76,73,82,84,80,80,89,89,79,95,91,54,35,52,69,77,42,78,61,70,73,78,72,25,25,85,35,86,89,89,66,91,95,98,98,70,98,88,98,96,97,97,96,98,99,99,99,98,97,99,98,98,98,98,25,88,5,85,0,35,80,75,5,15,85,80,85,90,99,36,35,4,2,3,65,5,10,5,4,7,95,5,9,5,2,3,40,60,15,30,20,84,52,20,5,35,40,60,20,20,35,25,45,15,35,15,35,25,90,70,78,94,1,25,0,5,15,0,1,0,0,5,0,5,5,5,0,0,0,3,45,30,82,66,80,65,34,40,20
9004,Afflalo,Arron,http://mtdb.com/nba2k16/player/arron-afflalo-dynamic/,215,-1,1436,10/15/1985,4,9,R:1 P:27,"4' 7""",7563000,84,77,77,40,52,54,87,87,84,85,80,82,81,76,37,55,60,42,30,52,75,66,37,72,50,60,75,76,74,58,35,40,35,74,72,72,60,90,90,82,77,72,75,78,89,90,92,89,90,89,91,91,90,85,84,77,77,89,79,86,25,70,15,40,0,5,15,75,10,20,40,50,60,45,71,18,35,6,7,8,75,3,8,9,2,4,75,4,12,7,5,7,60,40,20,30,20,60,51,5,15,50,30,20,20,60,25,35,50,15,5,15,35,10,99,50,35,67,24,15,25,15,15,0,20,0,0,0,0,5,5,5,15,5,0,3,35,15,84,76,80,70,31,42,35
9005,Batum,Nicolas,http://mtdb.com/nba2k16/player/nicolas-batum-dynamic/,200,-1,1530,12/14/1988,5,8,R:2 P:25,"6' 0""",11391000,86,79,63,40,57,45,85,85,74,74,75,77,85,75,73,55,56,53,39,68,75,80,51,81,60,75,75,81,83,66,55,75,45,70,68,82,42,95,86,90,72,81,70,79,83,84,79,83,67,83,84,82,82,78,78,83,84,85,86,82,25,80,35,40,20,40,80,75,25,10,45,60,75,45,75,35,5,4,3,6,50,3,9,4,3,5,85,4,10,5,3,6,25,35,30,20,15,67,51,10,20,40,30,20,20,60,30,15,45,0,0,0,0,15,90,40,70,51,4,25,0,5,15,0,3,0,0,5,10,5,5,5,0,0,0,3,40,15,88,78,76,80,71,36,30
9006,Aldridge,LaMarcus,http://mtdb.com/nba2k16/player/lamarcus-aldridge-dynamic/,240,-1,1335,7/19/1985,12,10,R:1 P:2,"10' 6""",15200000,90,77,90,88,90,74,85,85,81,82,45,50,82,42,33,70,55,78,71,82,52,70,63,76,50,75,68,73,83,79,70,69,40,54,52,62,82,84,78,90,98,76,80,88,78,90,75,78,78,80,81,78,78,86,81,78,78,84,77,82,60,96,20,10,30,30,40,95,65,5,15,35,30,25,53,49,65,6,3,2,99,4,4,4,6,4,35,4,4,5,3,2,99,20,10,40,35,55,50,10,25,25,40,0,30,70,15,25,30,0,0,0,5,0,60,60,37,99,99,55,60,60,40,30,93,35,5,5,35,40,40,40,25,25,15,28,25,0,55,70,68,70,73,48,25
9007,Lopez,Robin,http://mtdb.com/nba2k16/player/robin-lopez-dynamic/,255,-1,1521,4/1/1988,8,8,R:1 P:15,"15' 1""",5340000,84,57,55,77,79,62,92,93,65,69,33,33,83,35,39,69,30,74,78,63,25,64,80,80,45,75,78,76,80,75,75,60,45,37,25,57,75,80,85,85,84,80,55,77,84,85,70,86,84,82,83,84,85,70,82,83,82,70,81,82,60,69,45,15,55,15,45,75,40,0,5,5,5,5,31,68,70,6,2,0,45,3,1,4,4,1,0,3,1,5,2,0,30,0,0,5,35,15,50,5,15,55,25,0,99,0,0,0,0,0,0,0,0,0,99,50,30,54,16,100,20,0,35,35,15,25,25,0,0,0,0,0,15,15,25,13,5,0,35,70,40,85,88,56,65
9008,Blake,Steve,http://mtdb.com/nba2k16/player/steve-blake-dynamic/,172,-1,1048,2/26/1980,22,13,R:1 P:9,"1' 2""",2077000,80,74,40,25,25,40,58,58,78,80,77,77,71,76,74,75,76,43,32,49,58,53,37,60,62,55,58,66,60,25,25,25,25,71,76,61,25,91,74,70,82,60,55,71,84,85,78,84,74,84,69,84,83,84,84,71,82,74,74,72,25,54,5,25,0,0,0,0,5,25,45,50,60,50,62,36,5,4,2,3,50,5,10,5,4,7,75,5,9,5,2,3,20,20,0,30,5,60,50,5,5,85,5,20,20,60,35,15,70,10,0,0,35,35,99,30,73,46,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,66,70,69,50,32,50,30
9009,McCollum,C.J.,http://mtdb.com/nba2k16/player/c-j-mccollum-dynamic/,200,-1,2696,9/19/1991,3,3,R:2 P:10,"6' 6""",2421000,88,82,46,38,32,61,89,89,92,93,83,83,81,83,71,78,74,31,34,48,54,50,37,54,62,60,66,68,69,35,30,40,30,81,83,80,60,93,80,95,84,54,95,76,81,82,82,83,82,81,80,84,80,80,80,80,81,80,68,74,40,58,15,35,0,5,40,10,5,55,55,75,70,60,88,30,35,4,4,5,60,5,11,4,4,6,65,5,10,4,3,5,35,65,5,25,15,78,52,3,20,85,15,50,70,60,25,5,45,15,15,25,35,15,55,55,40,72,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,71,2,68,73,27,35,30
9010,Kaman,Chris,http://mtdb.com/nba2k16/player/chris-kaman-dynamic/,265,-1,1018,4/28/1982,35,13,R:1 P:6,"3' 9""",3183000,89,58,75,85,76,60,79,83,80,80,25,25,70,35,44,52,31,70,64,68,25,58,67,73,55,65,58,61,70,74,70,43,30,57,25,41,80,75,52,73,66,73,50,79,68,82,69,77,77,84,85,85,86,77,77,70,70,68,77,68,60,65,70,15,25,15,35,20,45,1,5,5,5,5,42,68,85,6,2,0,80,3,1,4,4,1,0,3,1,5,2,0,85,5,15,5,35,25,50,10,20,30,40,0,0,99,0,0,0,0,0,0,0,0,99,50,34,79,52,70,60,50,45,30,42,30,25,5,0,20,20,20,20,15,30,25,5,0,25,60,50,74,76,74,45
9011,Freeland,Joel,http://mtdb.com/nba2k16/player/joel-freeland-dynamic/,247,-1,2525,2/7/1987,19,4,R:1 P:30,"3' 0""",3100000,79,68,50,65,64,45,58,70,30,50,25,25,61,30,27,27,27,62,70,80,60,65,86,80,60,65,70,70,75,80,80,76,30,53,51,63,67,80,82,56,60,44,55,70,80,82,83,82,80,81,82,79,80,80,72,80,83,80,81,78,35,50,45,10,20,5,35,15,25,15,5,5,5,5,58,49,25,6,3,2,50,4,4,4,6,4,0,4,4,5,3,2,45,20,5,10,25,26,51,5,15,50,30,0,0,99,0,0,0,0,0,0,30,0,60,40,28,47,10,10,0,5,35,25,10,10,10,20,15,20,20,20,10,0,10,15,0,0,58,60,55,64,63,90,30
9012,Gee,Alonzo,http://mtdb.com/nba2k16/player/alonzo-gee-dynamic/,219,-1,1723,5/29/1987,15,7,R:1 P:0,"3' 7""",981000,81,70,59,54,47,64,44,57,72,72,65,73,75,72,32,58,37,35,46,61,75,60,42,63,64,45,75,70,60,56,50,85,45,76,75,87,62,80,65,68,63,63,50,69,89,90,95,85,85,86,86,83,88,87,87,76,80,85,85,83,25,43,25,30,50,65,85,85,10,5,35,40,45,30,77,53,30,4,4,9,30,2,3,2,1,2,30,2,2,4,3,9,25,25,5,5,20,65,52,5,10,75,10,15,15,70,25,10,15,0,0,0,35,0,85,50,31,58,2,45,0,0,25,25,2,0,0,0,0,5,5,5,5,0,0,3,10,5,72,78,75,60,45,56,55
9013,Leonard,Meyers,http://mtdb.com/nba2k16/player/meyers-leonard-dynamic/,245,-1,2454,2/27/1992,11,4,R:2 P:11,"8' 2""",2318000,75,58,38,52,52,45,93,94,92,95,70,80,81,32,40,57,30,70,46,75,45,59,50,62,40,45,62,59,67,62,70,55,30,54,45,72,80,76,62,74,36,62,50,75,81,82,82,81,83,82,81,80,80,81,81,74,74,81,80,79,40,55,20,10,20,10,45,75,35,0,5,5,5,5,52,68,25,6,2,0,40,3,1,4,4,1,75,3,1,5,2,0,30,0,0,5,25,25,52,5,5,85,5,0,0,99,0,0,0,0,0,0,0,0,99,0,31,55,3,35,0,25,15,0,3,5,5,0,0,0,0,0,5,10,5,3,5,0,35,67,40,70,72,92,20
9014,Frazier,Tim,http://mtdb.com/nba2k16/player/tim-frazier-dynamic/,170,-1,4211,11/1/1990,10,2,R:1 P:0,"1' 8""",490000,75,73,32,25,25,67,67,72,68,67,69,68,62,75,71,68,67,41,46,54,59,52,32,66,65,30,59,62,64,25,25,70,26,85,86,86,32,80,78,57,77,66,25,69,84,84,83,86,83,85,83,82,82,87,88,86,85,82,81,84,50,44,5,60,0,1,20,0,5,15,70,75,70,55,79,36,35,4,2,3,40,5,10,5,4,7,10,5,9,5,2,3,30,60,20,15,15,85,50,5,5,85,5,30,30,40,60,30,50,25,25,40,70,50,99,60,86,61,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,74,55,76,25,55,62,25
9015,Crabbe,Allen,http://mtdb.com/nba2k16/player/allen-crabbe-dynamic/,210,-1,2717,4/9/1992,23,3,R:2 P:1,"11' 9""",862000,78,79,63,51,39,36,93,93,93,93,80,81,82,65,34,68,64,50,30,50,47,52,35,52,62,50,73,70,58,35,35,45,35,74,75,74,48,82,65,84,85,52,75,74,81,82,81,81,81,80,83,82,80,80,80,81,81,80,81,80,30,55,15,55,0,5,35,5,5,41,45,55,50,55,77,35,5,4,3,6,45,3,9,4,3,5,50,4,10,5,3,6,45,45,15,20,40,40,48,5,5,60,30,25,35,65,25,5,50,5,0,0,0,5,55,20,35,40,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,62,16,56,62,46,31,44
9016,Wright,Dorell,http://mtdb.com/nba2k16/player/dorell-wright-dynamic/,205,-1,1168,12/2/1985,1,12,R:1 P:19,"4' 7""",3145000,83,68,60,35,49,60,73,75,65,59,82,85,80,67,40,42,45,54,37,68,65,50,52,70,63,40,65,80,70,58,45,63,45,70,67,78,36,75,75,65,57,70,50,74,82,83,84,83,82,80,78,82,83,70,82,72,72,83,82,79,60,54,10,20,10,10,50,40,15,30,30,50,55,35,65,35,35,4,3,6,35,3,9,4,3,5,75,4,10,5,3,6,25,60,20,35,15,30,50,10,10,70,10,10,30,60,25,5,75,15,0,10,50,20,75,40,40,60,2,0,0,0,5,5,2,0,0,0,0,0,0,0,5,0,0,0,15,5,60,40,64,50,58,34,40
9017,Matthews,Wesley,http://mtdb.com/nba2k16/player/wesley-matthews-dynamic/,220,-1,1699,10/14/1986,23,7,R:1 P:0,"0' 2""",7246000,78,75,65,63,62,64,79,78,82,82,77,77,86,75,36,77,78,36,32,47,80,79,42,80,62,70,80,78,75,38,45,70,45,75,77,70,55,85,80,75,80,80,55,78,84,85,86,80,84,85,86,77,77,80,84,84,75,84,83,87,35,82,15,35,5,30,75,75,15,20,65,65,70,55,84,30,35,4,4,5,50,5,11,4,4,6,90,5,10,4,3,5,20,45,15,25,30,55,51,5,20,45,30,60,20,20,20,30,40,0,0,0,25,5,80,60,42,69,24,15,0,5,25,15,20,0,0,0,0,20,20,20,0,0,0,10,30,15,72,68,68,65,37,54,25
9018,Curry,Stephen,http://mtdb.com/nba2k16/player/stephen-curry-dynamic/,185,-1,1612,3/14/1988,30,7,R:3 P:7,"12' 3""",10629000,98,97,52,35,35,88,96,95,95,96,99,99,93,98,88,97,98,64,36,61,78,95,37,79,86,80,84,86,84,30,25,36,25,93,96,73,43,97,97,98,98,95,98,89,77,80,81,82,83,80,81,82,82,83,83,77,66,80,75,97,60,88,10,65,0,5,20,8,0,30,70,80,95,95,97,24,45,3,3,3,85,5,14,4,3,12,99,5,16,3,2,3,60,80,35,50,55,85,45,15,5,50,30,30,60,10,60,30,55,25,20,25,40,30,80,75,89,99,1,35,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,0,50,50,70,58,76,60,29,48,15
9019,Thompson,Klay,http://mtdb.com/nba2k16/player/klay-thompson-dynamic/,205,-1,2137,2/8/1990,11,5,R:5 P:11,"16' 9""",4470000,92,86,75,35,60,79,84,83,86,89,90,92,85,76,43,78,74,54,32,50,94,88,57,85,56,95,91,90,85,64,35,65,35,73,72,62,50,91,85,98,98,88,98,82,95,94,95,95,95,96,94,94,93,92,94,93,92,91,90,95,30,88,15,45,5,10,45,15,15,25,40,60,55,40,79,22,50,5,2,5,85,4,11,7,4,6,95,6,15,5,2,6,55,50,30,50,15,75,47,15,5,55,25,20,20,60,35,20,50,25,0,15,25,10,70,65,58,97,18,35,30,35,50,20,15,0,0,15,10,15,15,15,20,25,0,8,25,20,76,72,74,74,52,58,35
9020,Barnes,Harrison,http://mtdb.com/nba2k16/player/harrison-barnes-dynamic/,210,-1,2450,5/30/1992,40,4,R:2 P:7,"10' 11""",3050000,79,78,67,48,48,56,86,86,86,88,81,84,80,74,37,77,43,66,47,57,75,54,37,72,61,60,75,70,65,54,55,81,55,81,67,98,70,92,78,75,80,72,45,79,82,85,85,83,84,83,80,81,82,82,82,83,81,78,81,82,25,62,15,55,5,45,85,75,15,15,55,55,45,35,77,36,30,3,4,10,60,3,7,4,3,3,75,4,6,5,4,8,30,45,25,20,20,80,57,5,20,60,15,20,50,30,50,25,30,15,0,0,35,20,80,60,33,52,21,50,15,0,50,30,18,0,0,5,0,20,20,20,20,10,0,10,10,10,84,76,78,77,36,48,55
9021,Green,Draymond,http://mtdb.com/nba2k16/player/draymond-green-dynamic/,230,-1,2478,3/4/1990,23,4,R:1 P:5,"3' 0""",915000,96,79,68,74,84,84,83,82,79,82,83,85,72,77,82,87,81,95,69,85,80,92,68,96,73,97,92,97,97,96,55,74,55,78,76,66,90,96,98,98,98,96,95,77,89,90,88,85,86,86,84,85,84,80,80,86,88,89,90,98,75,45,20,35,10,35,40,50,45,5,25,40,35,40,70,39,30,2,1,3,30,1,16,4,2,16,75,2,8,3,2,1,35,15,15,25,0,60,50,5,5,85,5,0,0,100,20,30,20,0,0,0,0,0,60,30,62,60,35,60,0,20,25,15,7,0,0,0,0,15,15,15,35,0,0,8,10,10,68,76,68,80,72,92,68
9022,Bogut,Andrew,http://mtdb.com/nba2k16/player/andrew-bogut-dynamic/,260,-1,1256,11/28/1984,12,11,R:3 P:1,"11' 5""",12973000,79,52,60,78,69,38,75,75,30,43,25,25,48,38,47,60,41,90,69,87,29,71,87,82,56,80,80,83,85,84,75,60,30,50,29,57,80,83,72,71,80,82,35,80,78,80,55,74,75,76,76,82,83,79,78,55,79,68,80,69,60,60,65,15,90,25,50,75,50,1,5,10,10,5,59,74,60,3,1,1,5,1,1,8,1,1,0,1,1,5,1,1,10,0,5,5,0,25,48,5,20,65,10,0,0,100,0,0,0,0,0,0,0,0,99,65,61,46,15,90,0,0,50,40,8,15,10,0,0,0,0,0,0,0,10,5,0,0,45,62,48,88,93,78,70
9023,Iguodala,Andre,http://mtdb.com/nba2k16/player/andre-iguodala-dynamic/,207,-1,1158,1/28/1984,9,12,R:3 P:9,"13' 11""",12290000,75,77,57,56,59,47,77,77,76,78,78,79,70,80,63,81,78,38,44,56,88,86,47,93,69,85,95,87,85,62,55,80,45,76,79,75,68,80,85,60,70,88,30,83,83,84,78,84,85,83,84,85,83,78,78,86,85,84,84,81,60,58,20,30,10,45,95,85,30,25,50,60,60,45,89,29,15,4,2,9,50,4,10,5,2,6,65,5,11,2,2,9,35,40,35,20,5,80,51,5,10,80,5,20,40,40,70,35,50,0,0,0,15,20,90,65,58,47,10,50,15,50,35,15,7,0,0,5,0,25,25,25,25,10,0,13,45,5,94,76,85,85,56,32,35
9024,Speights,Marreese,http://mtdb.com/nba2k16/player/marreese-speights-dynamic/,255,-1,1522,8/4/1987,5,8,R:1 P:16,"2' 4""",3658000,75,68,68,55,82,74,57,60,76,80,35,45,79,35,37,74,25,85,76,75,56,64,63,52,58,55,48,60,60,62,60,58,35,62,56,52,76,80,85,84,85,52,60,72,84,83,83,82,84,85,85,84,85,70,70,82,81,80,80,81,25,61,40,20,35,20,40,55,35,5,5,10,15,5,59,41,60,2,3,1,90,11,0,4,11,1,2,14,1,7,3,1,85,25,5,20,35,25,53,5,15,45,25,0,0,99,0,0,0,0,0,0,0,0,99,30,39,84,22,60,25,45,25,15,19,20,15,1,0,20,20,20,25,5,15,18,10,0,35,35,45,60,79,88,45
9025,Livingston,Shaun,http://mtdb.com/nba2k16/player/shaun-livingston-dynamic/,175,-1,1153,9/11/1985,34,11,R:2 P:4,"0' 3""",5305000,83,77,73,50,68,54,96,96,86,86,42,45,90,77,69,88,85,41,42,41,68,74,47,68,61,70,76,75,71,51,40,69,30,74,73,60,40,89,75,84,88,68,65,74,81,82,72,78,74,80,81,81,82,58,69,79,79,80,80,74,60,49,25,40,35,45,30,8,20,30,55,65,70,60,76,33,45,20,2,1,70,2,1,18,1,1,0,2,1,15,2,1,50,20,0,15,15,70,51,5,5,85,5,0,20,80,25,15,30,15,0,30,50,20,90,20,72,56,35,75,45,15,30,0,14,5,5,1,0,30,30,30,15,0,5,18,35,15,60,60,58,50,60,66,15
9026,Barbosa,Leandro,http://mtdb.com/nba2k16/player/leandro-barbosa-dynamic/,194,-1,1040,11/28/1982,19,13,R:1 P:28,"10' 0""",1448000,75,73,47,30,30,61,48,52,87,86,80,80,78,78,55,65,58,36,38,43,57,42,45,60,83,40,57,63,60,36,25,25,25,77,86,66,42,80,73,80,80,60,60,78,80,81,77,77,77,81,82,80,81,65,83,69,78,84,85,72,60,59,5,55,0,0,0,0,5,30,84,82,75,76,83,41,40,4,2,4,50,3,9,7,3,5,60,5,8,3,1,5,30,40,30,40,25,78,53,5,5,85,5,30,30,40,25,15,40,15,0,0,0,10,80,65,59,72,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,5,74,60,75,58,58,41,15
9027,Ezeli,Festus,http://mtdb.com/nba2k16/player/festus-ezeli-dynamic/,255,-1,2473,10/21/1989,31,3,R:2 P:30,"1' 3""",1113000,94,74,40,52,74,75,66,66,35,45,25,25,54,35,32,48,34,88,87,79,42,60,84,67,59,55,58,56,77,76,70,52,35,66,42,85,80,76,74,85,90,67,50,72,80,82,82,82,81,81,80,80,80,80,65,80,81,82,80,75,40,48,50,15,65,10,35,75,40,0,5,5,5,5,50,67,55,6,3,1,30,2,1,6,1,1,0,2,1,6,2,1,10,0,0,5,15,20,50,0,0,99,0,0,0,100,0,0,0,0,0,0,0,0,99,65,27,62,24,100,0,0,50,40,15,20,20,0,0,0,0,0,30,0,20,10,0,0,35,72,40,79,91,90,72
9028,Holiday,Justin,http://mtdb.com/nba2k16/player/justin-holiday-dynamic/,185,-1,2670,4/5/1989,7,3,R:1 P:0,"1' 6""",816000,74,75,42,40,43,58,69,71,72,77,70,70,82,72,31,58,45,49,31,49,79,78,51,63,75,65,75,78,74,60,60,73,30,62,74,82,45,85,83,74,63,63,35,67,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,35,41,60,73,60,73,73,65,50,30,70,76,72,71,68,16,15,2,1,5,50,5,16,5,6,4,65,5,17,3,6,9,35,25,5,50,50,45,53,15,30,75,25,15,25,75,30,0,0,0,0,0,25,15,35,40,40,66,1,30,0,10,15,0,0,0,0,0,0,5,5,5,0,0,0,3,40,0,46,8,44,81,81,36,30
9029,McAdoo,James Michael,http://mtdb.com/nba2k16/player/james-michael-mcadoo-dynamic/,230,-1,4259,1/4/1993,20,2,R:1 P:0,"5' 2""",490000,80,60,52,60,51,77,50,55,48,58,25,25,52,39,36,49,49,65,74,56,52,40,65,62,71,25,52,50,64,68,75,65,30,69,52,77,72,81,70,48,60,62,25,76,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,82,70,58,40,20,75,65,40,90,75,25,20,10,20,15,57,49,60,6,3,2,5,4,4,4,6,4,0,4,4,5,3,2,20,5,15,5,35,40,49,10,15,25,50,0,20,80,15,15,5,0,0,0,10,0,99,40,27,68,24,80,25,35,25,5,20,20,15,0,0,5,5,5,15,10,5,5,10,0,55,65,45,70,69,66,45
9030,Rush,Brandon,http://mtdb.com/nba2k16/player/brandon-rush-dynamic/,210,-1,1519,7/7/1985,4,8,R:1 P:13,"3' 10""",1146000,75,70,58,30,47,45,84,84,71,78,85,88,63,60,33,57,58,58,38,62,71,52,51,69,58,55,78,74,68,53,40,45,30,64,70,75,64,84,64,65,74,69,50,73,80,81,82,80,80,80,80,81,82,65,77,78,72,80,81,74,25,57,20,40,0,25,50,25,5,25,35,50,55,45,76,22,15,6,4,11,30,6,19,2,2,7,55,4,11,0,4,2,30,15,25,30,5,65,50,5,15,70,10,10,20,70,35,0,15,0,0,0,0,0,70,40,30,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,64,64,66,62,73,92,34
9031,Kuzmic,Ognjen,http://mtdb.com/nba2k16/player/ognjen-kuzmic-dynamic/,251,-1,2495,5/16/1990,21,3,R:1 P:22,"4' 8""",816000,74,54,42,61,58,52,49,52,46,45,33,33,74,35,42,41,25,74,74,62,32,53,50,66,61,25,63,60,68,70,65,52,65,35,32,68,57,76,62,53,53,66,25,67,82,82,83,82,81,81,80,80,81,82,80,80,81,81,80,77,25,37,35,15,40,5,50,75,25,0,5,5,5,5,56,68,25,6,2,0,25,3,1,4,4,1,0,3,1,5,2,0,0,0,0,10,0,10,47,0,0,99,0,0,0,100,0,0,0,0,0,0,0,0,99,10,42,40,41,99,0,0,0,0,24,0,0,0,5,0,0,0,0,0,0,0,0,0,40,78,48,95,81,99,82
9032,Lee,David,http://mtdb.com/nba2k16/player/david-lee-dynamic/,240,-1,1285,4/29/1983,42,11,R:2 P:30,"14' 9""",15012000,84,69,70,75,77,69,70,73,74,76,25,25,75,50,67,60,54,70,67,77,52,61,61,72,59,45,64,68,66,69,65,69,30,71,52,72,69,84,75,70,80,72,45,83,83,83,79,78,83,74,83,83,76,82,78,79,74,84,83,80,60,70,85,20,45,10,35,70,65,5,10,10,25,20,48,60,75,9,2,1,50,3,1,6,3,1,0,5,1,5,2,1,55,30,5,10,65,35,50,30,20,15,35,0,0,100,10,40,0,0,0,0,5,0,80,75,53,69,50,50,0,20,60,45,41,20,25,0,1,20,20,20,20,50,0,10,10,0,50,68,58,72,38,60,75
9033,Wall,John,http://mtdb.com/nba2k16/player/john-wall-dynamic/,195,-1,1801,9/6/1990,2,6,R:5 P:1,"17' 1""",13701000,92,93,57,35,42,77,74,74,72,72,76,77,78,86,98,96,91,55,35,53,86,92,56,76,83,85,86,85,82,38,25,86,35,97,90,88,60,98,95,95,98,76,95,89,84,85,85,84,86,85,85,84,85,70,80,83,82,76,76,90,60,82,5,60,5,55,95,70,15,25,75,85,90,80,99,33,35,4,3,2,90,7,4,6,7,5,40,13,6,5,3,2,90,25,25,35,25,99,52,5,15,60,20,60,20,20,40,30,30,35,35,30,45,20,90,70,93,91,1,50,0,5,15,0,1,0,0,0,0,5,5,5,0,0,0,3,50,30,90,58,94,75,69,52,15
